age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
64,4,216208,7,6,4,1,4,0,0,0,40,33,0
55,4,147098,3,2,8,0,4,1,0,0,50,33,1
31,4,237317,12,4,8,1,3,1,0,0,45,33,0
31,4,315128,7,4,1,1,4,0,0,0,52,33,0
41,4,343944,1,6,13,4,4,0,0,0,40,33,0
35,4,289148,3,4,12,1,4,0,0,0,40,33,0
36,4,156084,3,4,4,3,4,0,0,0,40,33,0
35,4,301862,3,4,8,4,4,1,0,0,50,33,0
26,4,473625,3,2,13,5,4,0,0,0,30,33,0
24,4,202570,15,4,2,3,2,1,0,0,15,33,0
18,5,352640,7,4,1,3,4,0,0,0,20,33,0
26,4,202203,15,4,1,2,4,0,0,0,50,33,0
23,4,128487,15,4,2,1,4,0,0,0,20,33,0
39,4,172855,3,0,1,4,2,0,0,0,40,33,0
42,4,159911,3,2,13,5,4,0,0,0,24,33,0
24,4,424034,3,4,9,4,4,1,0,0,40,33,0
50,6,172281,3,2,9,0,4,1,7688,0,50,33,1
38,6,176657,7,5,4,1,1,1,0,0,60,17,0
35,4,284358,3,2,9,0,4,1,0,0,50,33,1
35,4,86648,6,2,2,0,4,1,7688,0,50,33,1
17,4,181580,1,4,13,3,4,0,0,0,16,33,0
40,2,38876,3,2,9,0,4,1,0,0,48,33,0
32,4,288273,15,2,8,0,4,1,0,0,70,19,0
17,4,103851,1,4,1,3,4,0,1055,0,20,33,0
52,4,210736,3,2,5,0,4,1,0,0,40,33,1
42,4,143582,11,2,13,2,1,0,0,0,48,0,0
63,4,546118,7,2,9,0,4,1,0,0,35,33,1
33,4,23871,13,0,2,4,4,0,0,0,32,33,0
33,4,295589,15,4,2,1,2,1,0,0,50,33,1
47,4,176140,3,0,9,4,2,0,0,0,40,33,1
22,7,138513,15,4,2,1,4,1,0,0,15,33,0
63,4,75813,6,2,2,0,4,1,99999,0,60,33,1
29,6,389857,3,4,8,1,4,1,0,0,50,33,1
62,4,224953,0,2,12,0,2,1,0,0,40,33,0
18,4,23940,7,4,13,1,0,1,0,0,40,33,0
57,7,222792,7,2,1,5,4,0,0,0,40,33,1
22,4,38707,7,4,13,3,4,1,0,0,20,33,0
35,4,99462,3,0,5,4,0,0,0,0,40,33,0
52,4,102444,11,2,12,0,4,1,0,0,40,33,0
64,6,339321,15,2,2,0,4,1,0,0,24,33,1
26,4,37898,14,4,8,1,4,1,0,0,65,33,0
32,4,63910,3,0,1,3,1,0,0,0,40,33,0
22,4,219042,0,4,12,4,4,1,0,0,40,33,0
32,4,172579,3,5,13,1,4,0,0,0,30,33,0
27,7,249362,7,2,6,0,4,1,3411,0,40,33,0
22,4,133833,7,4,13,3,4,0,0,0,25,33,0
22,6,104164,14,4,10,1,4,1,0,0,35,33,0
23,4,213719,13,4,4,3,2,0,0,0,36,33,0
23,4,322674,7,4,11,1,4,1,0,0,40,33,0
29,4,217200,3,2,8,0,4,1,0,0,40,33,0
48,4,176026,3,2,12,0,4,1,0,0,40,33,0
48,4,175006,9,5,12,2,2,1,0,0,48,33,0
64,7,143880,15,2,2,0,4,1,0,0,40,33,1
73,4,179001,3,6,4,1,4,0,0,0,7,33,0
41,2,36924,7,2,1,0,4,1,0,0,40,33,1
35,4,214816,3,2,1,0,4,1,0,0,36,33,0
53,4,149220,4,2,4,0,4,1,0,0,40,33,0
65,2,254413,7,0,9,1,4,0,0,0,40,33,0
41,0,193537,13,0,0,4,4,0,0,0,10,38,0
47,2,251588,15,2,9,0,2,1,0,0,40,33,1
22,4,615367,15,4,4,1,4,0,0,0,60,33,0
29,2,94064,4,2,2,0,4,1,0,0,50,33,0
51,4,82578,4,2,2,0,4,1,0,0,38,12,1
38,2,200153,13,4,2,1,4,1,0,0,40,33,0
43,7,125831,15,4,2,3,4,1,99999,0,60,33,1
52,5,334273,2,2,2,0,4,1,99999,0,65,33,1
62,4,114060,11,2,3,0,4,1,0,0,91,33,0
37,0,50862,3,2,0,0,4,1,0,0,55,33,0
61,4,101701,15,2,13,0,2,1,0,0,20,33,0
46,4,326857,4,2,4,0,4,1,0,2415,65,33,1
39,4,206520,3,4,1,1,4,1,0,0,45,33,0
38,4,171150,11,2,8,0,4,1,3781,0,78,33,0
18,4,263656,1,4,4,3,2,1,0,0,25,33,0
61,4,182163,7,2,2,0,4,1,0,1902,40,33,1
20,4,184678,3,4,4,1,4,0,0,0,32,33,0
22,4,228394,3,4,13,1,4,0,0,0,50,33,0
29,4,213152,1,0,8,1,4,1,0,0,52,33,0
19,4,208066,7,4,4,3,4,0,0,0,20,33,0
34,4,226629,8,5,4,4,4,0,0,0,34,33,0
35,4,241306,14,2,5,0,4,1,0,0,40,33,1
32,4,453983,3,2,11,0,4,1,0,0,44,33,0
27,6,151402,3,2,10,0,4,1,0,1573,70,33,0
23,4,428299,3,4,8,1,4,1,0,0,40,33,0
19,4,219671,7,4,2,1,4,0,0,0,20,33,0
24,4,235071,1,2,8,0,4,1,0,0,50,33,1
31,4,247444,14,2,12,0,4,1,0,0,40,34,0
65,0,231604,3,2,0,0,4,1,0,0,45,3,0
64,0,155142,3,6,0,1,2,1,0,0,20,33,0
31,6,197193,3,4,13,1,4,1,0,0,27,33,0
67,4,288371,3,2,4,0,4,1,0,0,40,12,1
61,4,175999,3,2,12,0,4,1,0,0,40,33,0
37,4,32719,15,2,2,5,4,0,0,0,50,33,1
37,4,138441,3,0,6,1,4,1,0,0,40,33,0
58,2,156649,9,6,11,4,2,1,0,0,40,33,0
24,7,330836,3,2,3,0,4,1,0,0,40,33,0
37,4,341672,15,5,5,1,1,1,0,0,40,24,0
35,2,184117,4,4,2,3,4,0,0,0,25,33,0
39,2,67187,3,4,9,3,0,0,0,0,40,33,0
50,2,97449,7,2,3,0,4,1,0,0,48,33,0
22,4,198244,3,4,1,1,4,0,0,0,39,33,0
59,4,171355,2,2,9,0,4,1,0,0,40,33,1
61,7,159908,1,6,13,4,4,0,0,0,32,33,1
42,4,233366,10,2,8,0,3,1,3103,0,40,19,1
37,5,163998,13,2,4,0,4,1,0,0,50,33,1
19,4,260327,7,4,13,3,4,0,0,0,18,33,0
22,4,175374,7,2,13,0,4,1,0,0,24,33,0
25,4,306666,7,2,4,0,2,1,0,0,45,33,0
44,4,191268,3,4,1,1,4,0,0,0,43,33,0
39,0,86551,8,2,0,0,4,1,0,0,40,33,0
38,4,269318,15,2,1,0,4,1,5178,0,50,33,1
42,0,321086,4,2,0,0,4,1,0,0,50,33,0
45,4,179048,8,2,1,0,4,1,0,0,35,0,1
66,0,186032,14,6,0,1,4,0,2964,0,30,33,0
43,2,330174,3,2,8,0,4,1,0,0,40,33,0
44,4,313022,14,2,9,0,2,1,0,0,40,33,1
30,4,302149,15,2,4,0,1,1,0,0,40,11,0
33,4,179708,3,0,9,1,4,1,0,0,48,33,0
66,4,350498,7,2,6,0,4,1,0,1258,20,33,0
18,4,138266,3,4,1,3,4,0,0,0,25,33,0
55,4,123436,14,2,2,0,4,1,0,0,40,33,1
50,4,234657,7,0,1,4,4,0,0,0,40,33,0
29,4,200515,7,2,12,0,4,1,0,0,38,33,0
17,4,265657,1,4,13,3,4,1,0,0,25,33,0
39,4,188540,3,0,9,1,4,1,0,0,45,33,0
45,4,229967,3,0,9,1,4,1,13550,0,50,33,1
39,4,99452,15,2,2,0,4,1,0,0,50,33,1
45,4,126876,3,0,8,3,4,0,0,0,40,33,0
34,4,144949,3,0,11,3,4,1,0,0,35,33,0
31,2,144949,3,0,8,4,4,1,0,0,40,33,0
21,4,319163,7,4,6,3,2,1,0,0,40,33,0
29,4,173789,3,2,4,0,4,1,0,0,40,33,0
46,1,269890,15,2,9,0,2,1,0,0,40,33,0
46,4,465974,1,4,6,3,4,1,0,0,30,33,0
25,4,258379,15,2,2,5,4,0,0,0,32,33,0
24,4,206827,7,4,1,3,4,0,0,0,30,33,0
22,4,103277,7,4,1,3,4,0,0,0,20,33,0
26,4,98155,3,2,9,0,4,1,0,0,40,33,0
49,1,157569,3,2,1,0,4,1,0,0,46,33,0
28,4,31935,7,0,1,1,4,0,0,0,40,33,0
29,4,206889,3,4,11,1,4,1,0,0,40,33,0
67,0,212759,0,2,0,0,4,1,0,0,2,33,0
40,1,187164,15,4,5,3,4,1,0,0,40,33,0
20,4,68358,7,4,1,3,4,0,0,0,12,33,0
41,4,433989,14,2,4,0,4,1,4386,0,60,33,1
40,4,202168,6,2,2,0,4,1,15024,0,55,33,1
37,4,178100,15,0,9,1,4,0,0,0,40,33,1
34,2,79190,15,2,2,5,4,0,0,0,50,33,0
34,4,123429,7,2,1,0,4,1,0,0,60,33,0
19,4,240841,7,4,1,3,4,1,0,0,50,33,0
71,0,108390,7,2,0,0,4,1,3432,0,20,33,0
40,2,153031,4,2,2,0,4,1,7298,0,35,33,1
30,4,352105,15,4,2,1,2,0,0,0,40,33,0
29,4,108574,14,4,14,3,4,0,0,0,40,33,0
33,4,124827,3,2,6,0,4,1,0,0,40,33,0
41,4,648223,9,3,10,4,4,1,0,0,40,19,0
46,4,111410,1,2,8,0,4,1,0,0,40,33,0
20,4,71475,7,4,1,3,4,0,0,0,40,33,0
30,4,94235,1,4,1,3,4,1,0,0,40,33,0
65,0,38189,3,4,0,1,2,1,2346,0,40,33,0
31,4,219509,3,2,13,0,4,1,0,0,40,19,1
20,4,386864,0,4,13,2,4,1,0,0,35,19,0
35,4,156728,3,2,10,0,4,1,0,0,40,33,0
18,4,126125,3,4,13,3,4,1,0,0,20,33,0
63,5,180955,10,2,4,0,4,1,0,0,25,33,0
27,1,182637,6,2,2,0,4,1,0,0,45,0,1
19,4,73461,3,4,5,1,2,1,0,0,40,33,0
72,6,258761,3,2,10,0,4,1,0,0,40,33,0
36,4,29984,8,2,6,0,4,1,0,0,40,33,0
32,1,145983,7,2,5,5,4,0,0,0,40,33,0
27,4,146687,7,4,13,1,4,1,0,0,40,33,0
46,4,190072,3,2,1,0,4,1,0,0,40,33,0
47,4,104301,1,4,13,3,4,0,0,0,45,33,0
51,4,63081,13,2,2,5,4,0,0,0,40,33,1
35,4,215323,15,2,13,0,4,1,0,0,40,33,0
62,6,56317,2,2,2,0,4,1,0,0,50,0,1
25,4,180778,3,4,8,1,4,1,0,0,75,33,0
54,6,260833,7,2,10,0,4,1,0,0,45,33,1
25,4,199472,14,4,1,1,4,0,0,0,38,33,0
20,4,94364,7,4,2,1,3,0,0,0,20,33,0
51,6,170086,15,2,5,0,4,1,0,0,45,33,1
27,7,301302,2,3,5,1,4,1,0,0,20,0,0
33,4,256362,7,4,13,1,4,1,0,0,35,33,0
38,4,32086,7,0,1,3,4,1,0,0,52,33,0
38,4,175360,0,4,2,1,4,1,0,2559,90,33,1
55,4,141807,2,2,9,0,4,1,0,0,40,33,1
35,7,248374,7,0,1,4,2,0,0,0,40,33,0
18,4,318190,1,4,13,3,4,1,0,0,15,33,0
35,4,238433,14,0,9,4,4,1,0,0,40,33,0
44,2,73199,14,0,5,4,1,1,0,0,40,33,0
18,4,301814,3,4,4,1,4,0,0,0,20,33,0
20,2,271354,3,4,1,3,4,1,0,0,40,33,0
46,2,102076,3,0,1,4,4,0,0,0,25,33,0
22,2,137510,3,4,10,3,4,1,0,0,40,33,0
22,0,285775,15,4,0,3,4,1,0,0,40,33,0
69,7,159191,7,6,1,1,4,0,0,810,38,33,0
49,4,122385,4,2,9,0,4,1,0,0,40,33,1
44,4,261497,3,2,11,0,2,1,0,0,40,0,0
37,0,48915,3,4,0,1,4,1,0,0,35,33,0
34,2,303129,3,0,6,1,0,1,0,0,40,33,0
29,2,329426,3,4,3,1,4,1,0,0,40,33,0
41,1,106982,7,0,2,4,4,0,0,0,40,33,1
49,4,140826,4,2,9,0,1,1,99999,0,50,0,1
28,4,150025,12,4,8,1,4,1,0,0,50,0,1
41,4,140590,7,4,4,1,2,1,0,0,33,33,0
46,4,266337,14,0,8,4,4,1,0,0,40,33,0
27,5,153546,14,2,13,5,4,0,0,0,36,33,1
44,7,111483,4,2,2,0,4,1,0,0,40,33,1
47,2,183486,15,2,2,5,4,0,0,0,50,33,1
51,2,264457,1,2,11,0,2,1,0,0,40,33,0
39,4,38312,7,3,8,4,4,1,0,0,40,33,1
30,7,112139,3,2,3,0,4,1,0,0,40,33,0
30,4,259425,14,4,3,1,4,1,0,0,40,33,0
50,4,158294,14,2,5,0,4,1,3103,0,40,33,1
63,4,236338,3,2,4,5,4,0,0,0,35,33,0
20,4,64292,7,4,4,1,4,0,0,0,50,33,0
58,0,347692,1,0,0,1,2,1,0,0,15,33,0
28,4,275116,0,2,6,0,4,1,0,0,40,33,0
35,6,115618,3,0,4,1,4,1,0,0,50,33,1
42,7,101950,15,4,9,1,4,0,0,0,38,33,0
31,7,73161,4,2,2,0,4,1,0,1740,40,33,0
38,4,278403,15,2,1,0,4,1,0,0,48,33,0
23,4,107578,15,4,1,3,4,0,2174,0,40,33,0
20,2,194630,7,4,13,1,4,1,0,0,40,33,0
21,0,357029,7,2,0,5,2,0,2105,0,20,33,0
24,4,433580,7,2,1,0,4,1,0,0,40,33,0
20,4,233198,3,4,8,3,4,1,0,0,40,33,0
57,4,562558,3,0,1,4,4,0,0,0,40,33,0
33,4,163003,15,4,9,2,1,0,0,0,40,24,0
36,4,224541,11,2,11,0,4,1,0,0,40,40,0
34,4,176185,15,4,9,1,4,1,0,1741,40,33,0
28,4,183597,2,4,2,1,4,1,594,0,50,3,0
20,4,131230,3,4,12,3,4,1,0,1590,40,33,0
20,0,119156,7,4,0,3,4,1,0,0,20,33,0
35,4,190194,3,4,1,1,4,0,0,0,40,33,0
52,4,216558,7,5,8,2,1,1,0,0,40,24,0
49,5,143482,7,2,2,5,4,0,0,0,65,33,1
28,4,132686,15,2,9,0,4,1,0,0,55,33,0
18,4,244571,1,4,1,3,4,0,0,0,10,33,0
50,2,172175,6,2,2,0,4,1,0,0,40,33,1
66,5,74263,3,6,9,1,4,1,0,0,86,33,1
57,0,179644,14,2,0,5,4,0,0,0,5,33,0
28,4,132078,15,4,2,1,4,0,0,0,40,33,0
33,4,127651,15,4,4,1,4,1,8614,0,40,33,1
23,4,291854,7,4,2,3,4,0,0,0,40,33,0
28,4,79874,14,4,12,1,4,1,0,0,40,33,0
43,4,143809,3,2,5,0,4,1,0,0,40,33,0
57,4,133902,3,6,9,4,4,0,0,0,45,33,0
31,4,382583,3,4,12,3,2,1,0,0,40,33,0
27,4,189565,3,2,9,3,4,1,0,0,40,33,0
23,4,265148,15,4,4,2,4,1,0,0,55,33,0
37,4,120045,3,0,12,1,4,0,0,0,56,33,0
36,4,416745,15,2,2,0,4,1,0,0,40,33,0
28,4,210765,3,4,8,3,4,1,0,0,40,33,0
36,4,231082,15,0,2,1,4,0,0,0,50,33,0
54,4,172281,3,2,6,0,4,1,0,2051,50,33,0
34,4,205810,3,2,11,5,2,0,0,1672,40,33,0
53,7,231472,2,2,2,0,4,1,0,0,40,33,1
33,4,392812,7,2,4,0,4,1,0,0,45,33,1
63,4,287972,15,6,13,2,2,0,0,0,20,33,0
50,4,92811,15,2,5,0,4,1,0,0,40,33,0
37,4,76893,3,2,8,0,4,1,0,0,40,33,0
32,0,143162,0,2,0,5,4,0,0,0,40,33,0
37,2,218490,3,2,3,0,4,1,7688,0,35,33,1
34,4,149507,3,2,8,0,4,1,0,0,55,33,1
23,4,257509,7,4,4,1,4,1,0,0,25,33,0
52,4,25826,0,2,8,0,4,1,0,1887,47,33,1
61,4,213321,3,2,3,0,4,1,0,0,40,33,0
31,4,400535,7,2,1,0,4,1,0,0,40,33,0
44,4,126199,7,0,6,4,4,1,1831,0,50,33,0
39,4,256294,3,2,13,0,2,1,0,0,40,33,0
27,4,193807,3,4,8,1,4,1,0,1741,40,33,0
48,4,64156,7,2,9,0,4,1,0,0,45,33,0
47,4,254367,7,2,9,0,4,1,0,0,50,33,1
49,4,278322,15,2,12,0,4,1,0,0,40,33,1
39,4,30673,7,0,11,1,4,1,0,0,50,33,1
40,6,213416,10,2,10,0,4,1,0,0,10,19,0
34,4,31341,3,0,1,4,4,0,0,0,40,33,0
63,6,74991,3,6,10,4,4,1,0,0,60,33,0
52,4,132973,3,0,1,4,4,0,0,0,38,33,0
27,4,375703,15,4,1,3,2,0,0,0,40,33,0
31,4,32550,0,0,11,1,4,1,0,0,40,33,0
20,4,181032,7,4,12,3,4,0,0,0,40,33,0
43,4,45156,7,2,6,0,4,1,0,0,60,33,0
51,7,88020,15,2,2,0,2,1,0,0,40,33,0
25,4,272428,3,4,4,1,4,1,4416,0,42,33,0
21,4,113106,3,4,4,2,4,0,0,0,19,33,0
21,4,176262,7,4,9,3,4,0,0,0,30,33,0
37,4,259089,15,0,9,1,4,1,0,0,40,33,0
38,1,77792,3,2,12,0,4,1,0,0,56,33,0
29,4,183523,0,4,13,3,4,1,0,0,40,33,0
38,5,140854,15,2,8,0,4,1,0,0,50,33,1
52,1,125796,3,4,1,1,2,1,0,0,40,33,0
35,4,333636,3,2,9,0,2,1,0,0,50,0,1
45,4,167617,14,2,8,0,4,1,0,0,40,33,0
45,4,89028,3,0,8,1,1,1,10520,0,40,33,1
31,4,229636,7,2,8,0,4,1,0,0,45,19,0
50,4,105010,15,2,10,0,4,1,0,0,45,33,1
20,4,221533,1,4,8,1,4,1,0,0,40,33,0
34,4,227282,7,4,8,1,4,1,0,0,40,33,0
28,6,112403,15,4,3,3,4,1,0,0,40,33,0
58,4,170608,0,5,3,1,4,0,0,0,40,33,0
36,4,58337,0,4,4,4,4,0,0,0,35,0,0
36,4,201117,15,2,9,0,4,1,0,0,50,33,0
28,4,201954,13,4,9,1,4,1,0,0,65,33,1
21,0,163665,7,4,0,3,4,0,0,0,40,33,0
23,4,391171,7,4,13,1,2,1,0,0,25,33,0
61,4,160062,3,2,1,0,4,1,0,0,40,33,0
39,4,240841,7,4,13,1,4,0,0,0,25,33,0
75,0,186792,3,6,0,1,4,0,0,0,16,33,0
34,4,284629,3,2,2,0,4,1,0,0,40,33,0
27,4,156266,3,4,4,3,0,1,0,0,20,33,0
34,4,209768,15,2,9,0,4,1,15024,0,60,33,1
39,4,288551,7,2,8,0,2,1,0,0,52,33,1
26,4,179633,3,4,5,2,4,1,0,0,40,33,0
51,7,194475,7,0,2,1,4,0,0,0,40,33,0
53,4,103586,15,2,11,0,4,1,0,0,55,33,0
37,4,201319,7,5,13,4,4,0,0,0,40,33,0
45,4,44489,3,2,6,0,4,1,0,0,45,33,0
40,4,84136,3,2,8,0,4,1,0,0,25,33,0
49,4,41294,7,0,1,1,4,0,0,0,40,33,0
22,4,203894,7,4,6,1,4,0,0,0,24,33,0
30,4,48014,4,4,1,1,4,0,0,0,40,2,0
27,1,180103,14,4,5,4,2,1,1151,0,40,33,0
37,4,107737,15,2,2,0,4,1,0,0,55,33,1
36,4,353524,3,0,9,3,4,0,1831,0,40,33,0
23,4,83891,3,4,4,3,1,1,0,0,40,33,0
47,5,105779,15,4,4,3,4,1,0,0,40,33,1
57,2,101444,4,2,9,0,4,1,0,0,40,33,1
21,4,329530,1,2,8,0,4,1,0,0,40,19,0
38,4,166744,15,2,1,5,4,0,0,0,40,33,0
31,4,118901,15,0,1,4,4,0,0,0,45,33,0
30,4,235639,0,2,8,0,4,1,0,0,40,33,0
43,4,180303,15,2,9,0,1,1,0,0,50,33,1
20,4,175069,7,4,1,3,4,1,0,0,40,36,0
41,4,306495,3,2,10,0,4,1,0,0,40,33,0
37,4,184556,7,0,5,4,4,0,0,0,40,33,0
32,4,157289,3,3,11,2,4,1,0,0,40,33,0
32,4,329432,4,4,1,4,4,0,0,0,40,33,0
46,7,312015,3,4,13,1,2,0,0,0,40,33,0
65,5,103824,4,2,9,0,4,1,0,0,40,33,1
42,4,198619,14,2,12,0,4,1,0,0,40,33,0
18,4,310175,8,4,13,3,4,0,0,0,12,33,0
24,4,121313,3,2,1,0,4,1,0,0,40,33,0
20,7,318382,3,4,1,1,4,1,0,0,40,33,0
21,4,206354,3,4,13,4,2,0,0,0,35,33,0
50,7,242517,15,0,9,1,4,0,0,0,40,33,0
34,4,345360,15,2,5,0,4,1,0,0,40,41,0
50,4,273534,3,2,11,0,4,1,0,0,30,33,0
24,6,32921,3,4,4,1,4,1,0,0,40,33,0
47,4,168211,3,2,8,0,4,1,0,0,44,33,0
55,4,306164,3,2,13,0,2,1,0,0,40,33,0
18,4,211413,1,4,13,3,4,1,0,0,15,33,0
45,4,285060,15,2,9,0,4,1,0,0,50,33,1
32,4,308365,3,4,8,2,2,1,0,0,38,33,0
46,7,27243,2,2,2,0,4,1,7688,0,45,33,1
44,4,150519,3,2,12,0,4,1,0,0,40,33,0
31,4,143653,14,2,4,0,4,1,0,0,50,33,0
65,4,169047,3,4,12,1,4,1,0,0,10,33,0
66,4,73522,7,2,4,0,4,1,0,0,40,0,0
30,4,296453,15,2,1,0,4,1,7298,0,40,33,1
26,4,175801,3,2,8,0,4,1,0,0,40,33,0
60,4,33266,3,2,3,0,4,1,0,0,40,33,0
36,4,131239,3,4,8,2,4,1,0,0,40,33,0
34,4,34848,7,2,6,0,4,1,4064,0,40,33,0
48,4,146497,3,6,4,4,4,0,0,0,37,33,0
55,4,134120,0,2,8,0,4,1,99999,0,40,33,1
55,5,120920,4,0,2,1,4,0,0,0,35,33,0
38,6,133299,13,2,6,0,4,1,0,0,40,33,0
21,4,312956,3,4,8,3,2,1,0,0,40,33,0
50,4,177896,3,2,8,0,4,1,0,0,50,33,0
22,7,186634,8,4,9,1,4,1,0,0,50,33,1
22,4,388247,7,4,4,3,4,1,0,0,40,33,0
24,4,229773,3,4,12,3,4,1,0,0,40,33,0
32,4,349028,3,2,8,0,4,1,0,0,40,33,0
60,4,185749,1,6,6,4,2,1,0,0,40,33,0
33,6,334744,7,2,8,0,4,1,0,0,50,33,1
66,0,190324,3,2,0,0,2,1,0,0,18,33,0
51,4,115851,3,2,8,0,4,1,0,0,40,33,0
39,4,262158,15,0,9,4,4,0,0,0,45,33,0
37,1,448337,3,4,9,4,2,0,0,0,40,33,0
47,5,168191,7,2,8,0,4,1,0,0,40,33,0
39,6,29874,3,2,10,0,4,1,0,0,54,33,0
39,4,487486,3,6,11,4,4,1,0,0,40,0,0
63,0,150389,15,6,0,1,4,0,0,0,40,33,1
24,4,112854,7,4,5,1,4,0,0,0,16,33,0
28,4,211184,7,4,4,1,4,0,0,0,50,33,0
53,4,238481,14,2,9,0,4,1,0,1485,40,33,0
31,4,224234,3,4,6,3,2,1,0,0,40,33,0
24,0,99829,7,4,0,3,4,0,0,0,40,33,0
52,4,166419,7,0,1,1,2,0,0,0,37,33,0
33,4,59944,3,4,6,1,4,1,0,0,40,33,0
43,4,218309,15,0,4,1,4,0,0,0,50,33,0
18,4,54440,7,4,13,3,4,1,0,0,20,33,0
54,4,215990,3,2,9,0,4,1,0,0,40,33,1
28,0,113635,1,4,0,1,4,1,0,0,30,33,0
46,4,32825,3,2,6,0,4,1,0,0,60,33,0
32,4,219553,1,2,8,0,4,1,0,0,60,33,0
63,6,179444,11,2,9,0,4,1,0,0,15,33,0
29,4,174163,7,0,9,1,4,0,0,0,40,33,0
44,2,360884,4,0,2,4,4,0,0,0,40,33,0
22,4,264738,3,4,9,2,4,0,0,0,42,3,0
36,4,635913,3,3,13,1,2,1,0,0,40,33,0
41,4,32878,15,2,2,0,4,1,0,0,45,33,1
22,4,202125,3,2,4,0,4,1,0,0,50,33,0
51,6,121548,15,2,9,0,4,1,0,0,25,33,0
24,4,179627,3,4,12,3,4,1,0,0,40,33,0
22,4,195075,7,4,13,3,4,0,0,0,38,33,0
49,2,181970,15,2,9,0,4,1,0,0,40,33,0
53,4,142411,14,0,2,4,4,0,0,0,40,33,0
36,6,219611,15,4,4,1,2,0,2174,0,50,33,0
44,5,144778,6,4,2,1,4,1,8614,0,50,33,1
21,4,388946,7,5,11,1,4,0,0,0,40,33,0
20,0,318865,7,4,0,1,4,1,0,0,40,33,0
38,4,71701,14,4,8,1,4,0,0,0,40,26,0
26,4,228457,1,0,11,1,4,1,0,0,40,33,0
64,4,29559,3,0,11,1,4,0,0,0,38,33,0
36,4,90897,13,4,5,1,4,0,0,0,40,33,0
32,4,106541,10,2,13,2,4,1,0,0,40,33,0
44,4,104196,4,2,9,0,4,1,0,0,45,33,1
36,4,309122,3,0,1,4,4,0,0,0,35,33,0
25,0,177812,15,4,0,1,4,1,0,0,40,33,0
63,4,20323,7,0,13,1,4,0,0,0,40,33,0
49,4,149337,3,5,11,1,4,1,0,0,40,33,0
53,1,177212,7,4,2,4,4,0,0,0,40,33,0
48,4,70668,3,2,12,5,4,0,0,0,50,33,0
33,4,511517,3,2,2,0,4,1,0,0,40,33,0
46,4,110646,13,2,1,5,4,0,0,0,56,33,0
37,4,99151,3,2,1,5,4,0,0,0,40,33,1
64,4,130525,3,2,4,0,4,1,0,0,40,33,1
43,1,192712,7,2,2,5,4,0,0,0,40,33,1
58,4,204021,3,4,6,3,4,1,0,0,40,12,0
26,7,413846,15,4,9,1,4,1,0,0,40,33,0
43,4,144778,15,2,2,0,4,1,0,0,55,15,1
41,4,227968,15,2,2,5,2,0,0,0,35,6,1
53,4,136080,3,0,14,1,4,0,0,0,50,33,0
46,4,180532,15,2,4,0,4,1,0,0,50,33,1
38,4,107302,7,2,4,0,4,1,0,0,60,33,1
20,4,130959,7,4,13,3,4,1,0,0,20,33,0
39,4,191342,15,2,8,0,1,1,0,0,40,24,1
35,4,342824,3,4,5,1,4,0,1151,0,40,33,0
24,4,165107,15,4,9,3,4,0,0,0,40,33,0
41,4,287581,15,2,9,0,4,1,7688,0,45,33,1
24,4,411238,7,2,1,5,2,0,0,0,40,33,0
25,4,308144,15,4,8,1,4,1,0,0,40,19,0
46,4,309895,7,5,1,4,4,0,0,0,40,33,0
36,4,307520,15,2,9,5,1,0,0,0,40,24,1
45,4,273194,3,2,12,0,2,1,3137,0,35,33,0
38,4,193945,3,4,6,1,4,1,0,0,40,33,0
20,4,197752,7,4,1,3,4,1,0,0,16,33,0
40,6,33658,3,0,8,1,4,1,0,0,40,33,0
45,1,207107,13,0,1,4,1,1,0,2080,40,24,0
35,4,77792,3,2,9,0,4,1,0,0,45,33,1
30,4,509364,7,2,1,3,4,1,0,0,40,33,1
18,4,102690,1,4,12,3,0,1,0,0,40,33,0
20,4,129024,7,4,1,3,4,0,0,0,35,33,0
34,5,223267,3,2,8,0,4,1,2829,0,78,33,0
35,1,35309,15,4,5,1,1,1,0,0,28,0,0
27,4,389713,7,4,4,1,4,1,0,0,40,33,0
43,4,213844,3,1,8,5,2,0,0,0,42,33,1
24,4,221955,15,2,4,2,4,1,0,0,40,33,0
49,4,83444,3,0,9,1,4,1,0,0,40,33,0
40,7,150533,15,2,2,2,4,1,0,0,40,33,0
44,4,147265,4,2,2,0,4,1,0,0,40,33,1
42,4,152889,11,2,8,0,4,1,4386,0,50,33,1
23,6,409230,9,2,4,2,4,1,0,0,40,33,0
42,2,177937,15,0,2,1,4,1,0,0,50,0,0
23,4,203078,15,4,1,3,2,1,0,0,24,33,0
47,4,106207,1,2,13,0,4,1,0,0,50,33,0
44,5,220230,3,2,13,0,2,1,0,0,48,33,0
63,4,195338,15,2,9,0,4,1,15024,0,45,33,1
37,4,214738,3,2,12,0,4,1,0,0,40,33,0
24,4,91189,3,2,8,0,4,1,0,0,40,33,0
69,0,92852,3,2,0,0,4,1,0,0,5,33,0
21,0,132053,7,4,0,3,4,0,0,0,35,33,0
28,4,106935,15,2,4,0,4,1,0,0,50,33,1
22,4,248446,10,4,14,1,4,1,0,0,50,5,0
32,4,149531,3,4,12,3,4,1,0,0,40,33,0
47,4,191277,7,2,4,0,4,1,0,0,50,33,1
